# x, y, err
2.7000 1.5000 0.0947
2.8000 1.5000 0.1407
2.9000 1.5000 0.1452
3.0000 1.5000 0.1722
3.1000 1.5000 0.1253
3.2000 1.5000 0.0906
3.3000 1.5000 0.0322
3.4000 1.5000 0.0427
3.5000 1.5000 0.0996
3.6000 1.5000 0.0787
3.7000 1.5000 0.0279
3.8000 1.5000 -0.0324
3.9000 1.5000 -0.0563
4.0000 1.5000 -0.0852
4.1000 1.5000 -0.1067
4.2000 1.5000 -0.0971
4.3000 1.5000 -0.1154
4.4000 1.5000 -0.1024
4.5000 1.5000 -0.1177
4.6000 1.5000 -0.1422
4.7000 1.5000 -0.1026
4.8000 1.5000 -0.1156
4.9000 1.5000 -0.1075
0.0000 1.6000 -0.0633
0.1000 1.6000 -0.0672
0.2000 1.6000 -0.0793
0.3000 1.6000 -0.1081
0.4000 1.6000 -0.0915
0.5000 1.6000 -0.0604
0.6000 1.6000 -0.0249
0.7000 1.6000 0.0321
0.8000 1.6000 0.0126
0.9000 1.6000 -0.0115
1.0000 1.6000 0.0196
1.1000 1.6000 0.0255
1.2000 1.6000 -0.0367
1.3000 1.6000 -0.1001
1.4000 1.6000 -0.0602
1.5000 1.6000 0.0114
1.6000 1.6000 0.0583
1.7000 1.6000 0.0649
1.8000 1.6000 0.0081
1.9000 1.6000 -0.0942
2.0000 1.6000 -0.1507
2.1000 1.6000 -0.1186
2.2000 1.6000 -0.0734
2.3000 1.6000 -0.0698
2.4000 1.6000 -0.0961
2.5000 1.6000 -0.0581
2.6000 1.6000 0.0264
2.7000 1.6000 0.0770
2.8000 1.6000 0.1099
2.9000 1.6000 0.1785
3.0000 1.6000 0.1646
3.1000 1.6000 0.1333
3.2000 1.6000 0.1090
3.3000 1.6000 0.0594
3.4000 1.6000 0.0554
3.5000 1.6000 0.0655
3.6000 1.6000 0.0548
3.7000 1.6000 0.0375
3.8000 1.6000 0.0062
3.9000 1.6000 -0.0296
4.0000 1.6000 -0.0264
4.1000 1.6000 -0.0462
4.2000 1.6000 -0.0802
4.3000 1.6000 -0.0776
4.4000 1.6000 -0.0904
4.5000 1.6000 -0.1135
4.6000 1.6000 -0.1380
4.7000 1.6000 -0.1280
4.8000 1.6000 -0.1142
4.9000 1.6000 -0.0968
0.0000 1.7000 0.0041
0.1000 1.7000 -0.0130
0.2000 1.7000 -0.0566
0.3000 1.7000 -0.1071
0.4000 1.7000 -0.1261
0.5000 1.7000 -0.1012
0.6000 1.7000 -0.0323
0.7000 1.7000 0.0007
0.8000 1.7000 0.0493
0.9000 1.7000 0.0717
1.0000 1.7000 0.0698
1.1000 1.7000 0.0720
1.2000 1.7000 0.0147
1.3000 1.7000 -0.0956
1.4000 1.7000 -0.0117
1.5000 1.7000 0.0831
1.6000 1.7000 0.0830
1.7000 1.7000 0.0548
1.8000 1.7000 -0.0196
1.9000 1.7000 -0.0733
2.0000 1.7000 -0.0599
2.1000 1.7000 -0.0716
2.2000 1.7000 -0.0695
2.3000 1.7000 -0.0637
2.4000 1.7000 -0.1109
2.5000 1.7000 -0.1371
2.6000 1.7000 -0.0134
2.7000 1.7000 0.0227
2.8000 1.7000 0.0573
2.9000 1.7000 0.1258
3.0000 1.7000 0.1635
3.1000 1.7000 0.1375
3.2000 1.7000 0.0909
3.3000 1.7000 0.0762
3.4000 1.7000 0.0687
3.5000 1.7000 0.0605
3.6000 1.7000 0.0368
3.7000 1.7000 0.0558
3.8000 1.7000 0.0514
3.9000 1.7000 -0.0072
4.0000 1.7000 -0.0022
4.1000 1.7000 0.0137
4.2000 1.7000 -0.0426
4.3000 1.7000 -0.0834
4.4000 1.7000 -0.1009
4.5000 1.7000 -0.1055
4.6000 1.7000 -0.1286
4.7000 1.7000 -0.0424
4.8000 1.7000 0.0065
4.9000 1.7000 0.0197
