# x, y, err
2.9000 1.5000 0.9120
3.0000 1.5000 0.9120
3.1000 1.5000 0.9100
3.2000 1.5000 0.9140
3.3000 1.5000 0.9060
3.4000 1.5000 0.8980
3.5000 1.5000 0.8920
3.6000 1.5000 0.8900
3.7000 1.5000 0.8840
3.8000 1.5000 0.8900
3.9000 1.5000 0.8840
4.0000 1.5000 0.8720
4.1000 1.5000 0.8780
4.2000 1.5000 0.8920
4.3000 1.5000 0.8920
4.4000 1.5000 0.8840
4.5000 1.5000 0.8900
4.6000 1.5000 0.8980
4.7000 1.5000 0.8900
4.8000 1.5000 0.8900
4.9000 1.5000 0.8900
0.0000 1.6000 0.8700
0.1000 1.6000 0.9100
0.2000 1.6000 0.9240
0.3000 1.6000 0.9320
0.4000 1.6000 0.9200
0.5000 1.6000 0.9180
0.6000 1.6000 0.9180
0.7000 1.6000 0.9100
0.8000 1.6000 0.9180
0.9000 1.6000 0.9020
1.0000 1.6000 0.9200
1.1000 1.6000 0.9080
1.2000 1.6000 0.9160
1.3000 1.6000 0.9120
1.4000 1.6000 0.9100
1.5000 1.6000 0.8880
1.6000 1.6000 0.8900
1.7000 1.6000 0.9160
1.8000 1.6000 0.9120
1.9000 1.6000 0.9220
2.0000 1.6000 0.9040
2.1000 1.6000 0.9080
2.2000 1.6000 0.9040
2.3000 1.6000 0.9160
2.4000 1.6000 0.9140
2.5000 1.6000 0.9160
2.6000 1.6000 0.9120
2.7000 1.6000 0.9160
2.8000 1.6000 0.9200
2.9000 1.6000 0.9060
3.0000 1.6000 0.9040
3.1000 1.6000 0.8980
3.2000 1.6000 0.8940
3.3000 1.6000 0.8820
3.4000 1.6000 0.8880
3.5000 1.6000 0.8980
3.6000 1.6000 0.8860
3.7000 1.6000 0.8900
3.8000 1.6000 0.8940
3.9000 1.6000 0.8840
4.0000 1.6000 0.8820
4.1000 1.6000 0.8640
4.2000 1.6000 0.8860
4.3000 1.6000 0.8720
4.4000 1.6000 0.8900
4.5000 1.6000 0.8760
4.6000 1.6000 0.8840
4.7000 1.6000 0.8900
4.8000 1.6000 0.8940
4.9000 1.6000 0.8960
0.0000 1.7000 0.8840
0.1000 1.7000 0.9140
0.2000 1.7000 0.9200
0.3000 1.7000 0.9120
0.4000 1.7000 0.9060
0.5000 1.7000 0.9000
0.6000 1.7000 0.9140
0.7000 1.7000 0.9140
0.8000 1.7000 0.9140
0.9000 1.7000 0.9120
1.0000 1.7000 0.9100
1.1000 1.7000 0.8980
1.2000 1.7000 0.8940
1.3000 1.7000 0.9060
1.4000 1.7000 0.9180
1.5000 1.7000 0.8980
1.6000 1.7000 0.8920
1.7000 1.7000 0.9200
1.8000 1.7000 0.9220
1.9000 1.7000 0.9120
2.0000 1.7000 0.8980
2.1000 1.7000 0.9000
2.2000 1.7000 0.8920
2.3000 1.7000 0.8880
2.4000 1.7000 0.9120
2.5000 1.7000 0.9100
2.6000 1.7000 0.8940
2.7000 1.7000 0.8840
2.8000 1.7000 0.8900
2.9000 1.7000 0.8940
3.0000 1.7000 0.9000
3.1000 1.7000 0.8820
3.2000 1.7000 0.8820
3.3000 1.7000 0.8740
3.4000 1.7000 0.8580
3.5000 1.7000 0.8980
3.6000 1.7000 0.9000
3.7000 1.7000 0.9060
3.8000 1.7000 0.9020
3.9000 1.7000 0.8860
4.0000 1.7000 0.8820
4.1000 1.7000 0.8580
4.2000 1.7000 0.8800
4.3000 1.7000 0.8840
4.4000 1.7000 0.8820
4.5000 1.7000 0.8760
4.6000 1.7000 0.8940
4.7000 1.7000 0.8860
