# x, y, err
3.1000 1.2000 0.0070
3.2000 1.2000 0.0105
3.3000 1.2000 0.0193
3.4000 1.2000 0.0104
3.5000 1.2000 -0.0039
3.6000 1.2000 -0.0170
3.7000 1.2000 -0.0153
3.8000 1.2000 -0.0004
3.9000 1.2000 -0.0093
4.0000 1.2000 -0.0075
4.1000 1.2000 0.0010
4.2000 1.2000 0.0074
4.3000 1.2000 0.0229
4.4000 1.2000 0.0424
4.5000 1.2000 0.0653
4.6000 1.2000 0.0819
4.7000 1.2000 0.1030
4.8000 1.2000 0.1124
4.9000 1.2000 0.1031
0.0000 1.3000 0.0948
0.1000 1.3000 0.0697
0.2000 1.3000 0.0474
0.3000 1.3000 0.0375
0.4000 1.3000 0.0434
0.5000 1.3000 0.0162
0.6000 1.3000 0.0115
0.7000 1.3000 0.0135
0.8000 1.3000 0.0177
0.9000 1.3000 0.0225
1.0000 1.3000 0.0245
1.1000 1.3000 0.0165
1.2000 1.3000 0.0017
1.3000 1.3000 -0.0164
1.4000 1.3000 -0.0211
1.5000 1.3000 -0.0233
1.6000 1.3000 -0.0195
1.7000 1.3000 -0.0236
1.8000 1.3000 -0.0213
1.9000 1.3000 -0.0248
2.0000 1.3000 -0.0287
2.1000 1.3000 -0.0160
2.2000 1.3000 -0.0076
2.3000 1.3000 -0.0047
2.4000 1.3000 -0.0048
2.5000 1.3000 -0.0014
2.6000 1.3000 -0.0027
2.7000 1.3000 -0.0005
2.8000 1.3000 -0.0144
2.9000 1.3000 -0.0213
3.0000 1.3000 -0.0072
3.1000 1.3000 0.0088
3.2000 1.3000 0.0257
3.3000 1.3000 0.0192
3.4000 1.3000 0.0086
3.5000 1.3000 -0.0145
3.6000 1.3000 -0.0283
3.7000 1.3000 -0.0331
3.8000 1.3000 -0.0024
3.9000 1.3000 -0.0012
4.0000 1.3000 0.0070
4.1000 1.3000 0.0095
4.2000 1.3000 0.0163
4.3000 1.3000 0.0252
4.4000 1.3000 0.0410
4.5000 1.3000 0.0660
4.6000 1.3000 0.0814
4.7000 1.3000 0.1019
4.8000 1.3000 0.1207
4.9000 1.3000 0.1120
0.0000 1.4000 0.0935
0.1000 1.4000 0.0755
0.2000 1.4000 0.0594
0.3000 1.4000 0.0556
0.4000 1.4000 0.0499
0.5000 1.4000 0.0258
0.6000 1.4000 0.0173
0.7000 1.4000 0.0114
0.8000 1.4000 -0.0038
0.9000 1.4000 0.0091
1.0000 1.4000 0.0132
1.1000 1.4000 0.0088
1.2000 1.4000 0.0007
1.3000 1.4000 -0.0154
