# x, y, corr
4.4000 0.9000 -0.0188
4.5000 0.9000 -0.0088
4.6000 0.9000 -0.0319
4.7000 0.9000 -0.0351
4.8000 0.9000 -0.0333
4.9000 0.9000 -0.0295
0.0000 1.0000 -0.0501
0.1000 1.0000 -0.0202
0.2000 1.0000 -0.0132
0.3000 1.0000 0.0531
0.4000 1.0000 0.0822
0.5000 1.0000 0.1235
0.6000 1.0000 0.1199
0.7000 1.0000 0.1241
0.8000 1.0000 0.0607
0.9000 1.0000 -0.0062
1.0000 1.0000 -0.0568
1.1000 1.0000 -0.0413
1.2000 1.0000 -0.0174
1.3000 1.0000 -0.0224
1.4000 1.0000 -0.0058
1.5000 1.0000 0.0215
1.6000 1.0000 0.0598
1.7000 1.0000 0.0448
1.8000 1.0000 0.0507
1.9000 1.0000 0.0966
2.0000 1.0000 0.1730
2.1000 1.0000 0.2209
2.2000 1.0000 0.2906
2.3000 1.0000 0.2855
2.4000 1.0000 0.2439
2.5000 1.0000 0.2231
2.6000 1.0000 0.2183
2.7000 1.0000 0.1759
2.8000 1.0000 0.1123
2.9000 1.0000 0.0975
3.0000 1.0000 0.0706
3.1000 1.0000 0.0399
3.2000 1.0000 0.0306
3.3000 1.0000 -0.0089
3.4000 1.0000 -0.0577
3.5000 1.0000 0.0122
3.6000 1.0000 0.0259
3.7000 1.0000 0.0231
3.8000 1.0000 0.0058
3.9000 1.0000 -0.0604
4.0000 1.0000 -0.0870
4.1000 1.0000 -0.0980
4.2000 1.0000 -0.0816
4.3000 1.0000 -0.0338
4.4000 1.0000 -0.0196
4.5000 1.0000 0.0089
4.6000 1.0000 -0.0147
4.7000 1.0000 -0.0591
4.8000 1.0000 -0.0535
4.9000 1.0000 -0.0244
0.0000 1.1000 0.0002
0.1000 1.1000 0.0159
0.2000 1.1000 0.0202
0.3000 1.1000 0.0308
0.4000 1.1000 0.0822
0.5000 1.1000 0.0995
0.6000 1.1000 0.0984
0.7000 1.1000 0.0836
0.8000 1.1000 0.0655
0.9000 1.1000 0.0354
1.0000 1.1000 -0.0244
1.1000 1.1000 -0.0280
1.2000 1.1000 -0.0297
1.3000 1.1000 0.0140
1.4000 1.1000 -0.0111
1.5000 1.1000 0.0052
1.6000 1.1000 0.0480
1.7000 1.1000 0.0351
1.8000 1.1000 0.0745
1.9000 1.1000 0.1299
2.0000 1.1000 0.1787
2.1000 1.1000 0.2202
2.2000 1.1000 0.2664
2.3000 1.1000 0.2882
2.4000 1.1000 0.2656
2.5000 1.1000 0.2577
2.6000 1.1000 0.2608
2.7000 1.1000 0.1964
2.8000 1.1000 0.1175
2.9000 1.1000 0.0684
3.0000 1.1000 0.0561
3.1000 1.1000 0.0299
3.2000 1.1000 -0.0136
3.3000 1.1000 -0.0412
3.4000 1.1000 -0.0279
3.5000 1.1000 -0.0129
3.6000 1.1000 -0.0160
3.7000 1.1000 0.0083
